State/Province,Country/Region,Lat,Long,ID,Dates,Confirm_Count,Death_Count,Recovered_Count
,Thailand,15,101,1,1/22/2020,2,0,0
,Thailand,15,101,2,1/23/2020,3,0,0
,Thailand,15,101,3,1/24/2020,5,0,0
,Thailand,15,101,4,1/25/2020,7,0,0
,Thailand,15,101,5,1/26/2020,8,0,2
,Thailand,15,101,6,1/27/2020,8,0,2
,Thailand,15,101,7,1/28/2020,14,0,5
,Thailand,15,101,8,1/29/2020,14,0,5
,Thailand,15,101,9,1/30/2020,14,0,5
,Thailand,15,101,10,1/31/2020,19,0,5
,Thailand,15,101,11,2/1/2020,19,0,5
,Thailand,15,101,12,2/2/2020,19,0,5
,Thailand,15,101,13,2/3/2020,19,0,5
,Thailand,15,101,14,2/4/2020,25,0,5
,Thailand,15,101,15,2/5/2020,25,0,5
,Thailand,15,101,16,2/6/2020,25,0,5
,Thailand,15,101,17,2/7/2020,25,0,5
,Thailand,15,101,18,2/8/2020,32,0,10
,Thailand,15,101,19,2/9/2020,32,0,10
,Thailand,15,101,20,2/10/2020,32,0,10
,Thailand,15,101,21,2/11/2020,33,0,10
,Thailand,15,101,22,2/12/2020,33,0,10
,Thailand,15,101,23,2/13/2020,33,0,12
,Thailand,15,101,24,2/14/2020,33,0,12
,Thailand,15,101,25,2/15/2020,33,0,12
,Thailand,15,101,26,2/16/2020,34,0,14
,Thailand,15,101,27,2/17/2020,35,0,15
,Thailand,15,101,28,2/18/2020,35,0,15
,Thailand,15,101,29,2/19/2020,35,0,15
,Thailand,15,101,30,2/20/2020,35,0,15
,Thailand,15,101,31,2/21/2020,35,0,17
,Thailand,15,101,32,2/22/2020,35,0,17
,Thailand,15,101,33,2/23/2020,35,0,21
,Thailand,15,101,34,2/24/2020,35,0,21
,Thailand,15,101,35,2/25/2020,37,0,22
,Thailand,15,101,36,2/26/2020,40,0,22
,Thailand,15,101,37,2/27/2020,40,0,22
,Thailand,15,101,38,2/28/2020,41,0,28
,Thailand,15,101,39,2/29/2020,42,0,28
,Thailand,15,101,40,3/1/2020,42,1,28
,Thailand,15,101,41,3/2/2020,43,1,31
,Thailand,15,101,42,3/3/2020,43,1,31
,Thailand,15,101,43,3/4/2020,43,1,31
,Thailand,15,101,44,3/5/2020,47,1,31
,Thailand,15,101,45,3/6/2020,48,1,31
,Thailand,15,101,46,3/7/2020,50,1,31
,Thailand,15,101,47,3/8/2020,50,1,31
,Thailand,15,101,48,3/9/2020,50,1,31
,Thailand,15,101,49,3/10/2020,53,1,33
,Thailand,15,101,50,3/11/2020,59,1,34
,Thailand,15,101,51,3/12/2020,70,1,34
,Thailand,15,101,52,3/13/2020,75,1,35
,Thailand,15,101,53,3/14/2020,82,1,35
,Thailand,15,101,54,3/15/2020,114,1,35
,Thailand,15,101,55,3/16/2020,147,1,35
,Thailand,15,101,56,3/17/2020,177,1,41
,Thailand,15,101,57,3/18/2020,212,1,42
,Thailand,15,101,58,3/19/2020,272,1,42
,Thailand,15,101,59,3/20/2020,322,1,42
,Thailand,15,101,60,3/21/2020,411,1,42
,Japan,36,138,61,1/22/2020,2,0,0
,Japan,36,138,62,1/23/2020,1,0,0
,Japan,36,138,63,1/24/2020,2,0,0
,Japan,36,138,64,1/25/2020,2,0,0
,Japan,36,138,65,1/26/2020,4,0,1
,Japan,36,138,66,1/27/2020,4,0,1
,Japan,36,138,67,1/28/2020,7,0,1
,Japan,36,138,68,1/29/2020,7,0,1
,Japan,36,138,69,1/30/2020,11,0,1
,Japan,36,138,70,1/31/2020,15,0,1
,Japan,36,138,71,2/1/2020,20,0,1
,Japan,36,138,72,2/2/2020,20,0,1
,Japan,36,138,73,2/3/2020,20,0,1
,Japan,36,138,74,2/4/2020,22,0,1
,Japan,36,138,75,2/5/2020,22,0,1
,Japan,36,138,76,2/6/2020,45,0,1
,Japan,36,138,77,2/7/2020,25,0,1
,Japan,36,138,78,2/8/2020,25,0,1
,Japan,36,138,79,2/9/2020,26,0,1
,Japan,36,138,80,2/10/2020,26,0,4
,Japan,36,138,81,2/11/2020,26,0,9
,Japan,36,138,82,2/12/2020,28,0,9
,Japan,36,138,83,2/13/2020,28,1,9
,Japan,36,138,84,2/14/2020,29,1,9
,Japan,36,138,85,2/15/2020,43,1,12
,Japan,36,138,86,2/16/2020,59,1,12
,Japan,36,138,87,2/17/2020,66,1,12
,Japan,36,138,88,2/18/2020,74,1,13
,Japan,36,138,89,2/19/2020,84,1,18
,Japan,36,138,90,2/20/2020,94,1,18
,Japan,36,138,91,2/21/2020,105,1,22
,Japan,36,138,92,2/22/2020,122,1,22
,Japan,36,138,93,2/23/2020,147,1,22
,Japan,36,138,94,2/24/2020,159,1,22
,Japan,36,138,95,2/25/2020,170,1,22
,Japan,36,138,96,2/26/2020,189,2,22
,Japan,36,138,97,2/27/2020,214,4,22
,Japan,36,138,98,2/28/2020,228,4,22
,Japan,36,138,99,2/29/2020,241,5,32
,Japan,36,138,100,3/1/2020,256,6,32
,Japan,36,138,101,3/2/2020,274,6,32
,Japan,36,138,102,3/3/2020,293,6,43
,Japan,36,138,103,3/4/2020,331,6,43
,Japan,36,138,104,3/5/2020,360,6,43
,Japan,36,138,105,3/6/2020,420,6,46
,Japan,36,138,106,3/7/2020,461,6,76
,Japan,36,138,107,3/8/2020,502,6,76
,Japan,36,138,108,3/9/2020,511,10,76
,Japan,36,138,109,3/10/2020,581,10,101
,Japan,36,138,110,3/11/2020,639,15,118
,Japan,36,138,111,3/12/2020,639,16,118
,Japan,36,138,112,3/13/2020,701,19,118
,Japan,36,138,113,3/14/2020,773,22,118
,Japan,36,138,114,3/15/2020,839,22,118
,Japan,36,138,115,3/16/2020,825,27,144
,Japan,36,138,116,3/17/2020,878,29,144
,Japan,36,138,117,3/18/2020,889,29,144
,Japan,36,138,118,3/19/2020,924,29,150
,Japan,36,138,119,3/20/2020,963,33,191
,Japan,36,138,120,3/21/2020,1007,35,232
,Singapore,1.2833,103.8333,121,1/22/2020,0,0,0
,Singapore,1.2833,103.8333,122,1/23/2020,1,0,0
,Singapore,1.2833,103.8333,123,1/24/2020,3,0,0
,Singapore,1.2833,103.8333,124,1/25/2020,3,0,0
,Singapore,1.2833,103.8333,125,1/26/2020,4,0,0
,Singapore,1.2833,103.8333,126,1/27/2020,5,0,0
,Singapore,1.2833,103.8333,127,1/28/2020,7,0,0
,Singapore,1.2833,103.8333,128,1/29/2020,7,0,0
,Singapore,1.2833,103.8333,129,1/30/2020,10,0,0
,Singapore,1.2833,103.8333,130,1/31/2020,13,0,0
,Singapore,1.2833,103.8333,131,2/1/2020,16,0,0
,Singapore,1.2833,103.8333,132,2/2/2020,18,0,0
,Singapore,1.2833,103.8333,133,2/3/2020,18,0,0
,Singapore,1.2833,103.8333,134,2/4/2020,24,0,0
,Singapore,1.2833,103.8333,135,2/5/2020,28,0,0
,Singapore,1.2833,103.8333,136,2/6/2020,28,0,0
,Singapore,1.2833,103.8333,137,2/7/2020,30,0,0
,Singapore,1.2833,103.8333,138,2/8/2020,33,0,2
,Singapore,1.2833,103.8333,139,2/9/2020,40,0,2
,Singapore,1.2833,103.8333,140,2/10/2020,45,0,2
,Singapore,1.2833,103.8333,141,2/11/2020,47,0,9
,Singapore,1.2833,103.8333,142,2/12/2020,50,0,15
,Singapore,1.2833,103.8333,143,2/13/2020,58,0,15
,Singapore,1.2833,103.8333,144,2/14/2020,67,0,17
,Singapore,1.2833,103.8333,145,2/15/2020,72,0,18
,Singapore,1.2833,103.8333,146,2/16/2020,75,0,18
,Singapore,1.2833,103.8333,147,2/17/2020,77,0,24
,Singapore,1.2833,103.8333,148,2/18/2020,81,0,29
,Singapore,1.2833,103.8333,149,2/19/2020,84,0,34
,Singapore,1.2833,103.8333,150,2/20/2020,84,0,34
,Singapore,1.2833,103.8333,151,2/21/2020,85,0,37
,Singapore,1.2833,103.8333,152,2/22/2020,85,0,37
,Singapore,1.2833,103.8333,153,2/23/2020,89,0,51
,Singapore,1.2833,103.8333,154,2/24/2020,89,0,51
,Singapore,1.2833,103.8333,155,2/25/2020,91,0,53
,Singapore,1.2833,103.8333,156,2/26/2020,93,0,62
,Singapore,1.2833,103.8333,157,2/27/2020,93,0,62
,Singapore,1.2833,103.8333,158,2/28/2020,93,0,62
,Singapore,1.2833,103.8333,159,2/29/2020,102,0,72
,Singapore,1.2833,103.8333,160,3/1/2020,106,0,72
,Singapore,1.2833,103.8333,161,3/2/2020,108,0,78
,Singapore,1.2833,103.8333,162,3/3/2020,110,0,78
,Singapore,1.2833,103.8333,163,3/4/2020,110,0,78
,Singapore,1.2833,103.8333,164,3/5/2020,117,0,78
,Singapore,1.2833,103.8333,165,3/6/2020,130,0,78
,Singapore,1.2833,103.8333,166,3/7/2020,138,0,78
,Singapore,1.2833,103.8333,167,3/8/2020,150,0,78
,Singapore,1.2833,103.8333,168,3/9/2020,150,0,78
,Singapore,1.2833,103.8333,169,3/10/2020,160,0,78
,Singapore,1.2833,103.8333,170,3/11/2020,178,0,96
,Singapore,1.2833,103.8333,171,3/12/2020,178,0,96
,Singapore,1.2833,103.8333,172,3/13/2020,200,0,97
,Singapore,1.2833,103.8333,173,3/14/2020,212,0,105
,Singapore,1.2833,103.8333,174,3/15/2020,226,0,105
,Singapore,1.2833,103.8333,175,3/16/2020,243,0,109
,Singapore,1.2833,103.8333,176,3/17/2020,266,0,114
,Singapore,1.2833,103.8333,177,3/18/2020,313,0,114
,Singapore,1.2833,103.8333,178,3/19/2020,345,0,114
,Singapore,1.2833,103.8333,179,3/20/2020,385,0,124
,Singapore,1.2833,103.8333,180,3/21/2020,432,2,140
,Nepal,28.1667,84.25,181,1/22/2020,0,0,0
,Nepal,28.1667,84.25,182,1/23/2020,0,0,0
,Nepal,28.1667,84.25,183,1/24/2020,0,0,0
,Nepal,28.1667,84.25,184,1/25/2020,1,0,0
,Nepal,28.1667,84.25,185,1/26/2020,1,0,0
,Nepal,28.1667,84.25,186,1/27/2020,1,0,0
,Nepal,28.1667,84.25,187,1/28/2020,1,0,0
,Nepal,28.1667,84.25,188,1/29/2020,1,0,0
,Nepal,28.1667,84.25,189,1/30/2020,1,0,0
,Nepal,28.1667,84.25,190,1/31/2020,1,0,0
,Nepal,28.1667,84.25,191,2/1/2020,1,0,0
,Nepal,28.1667,84.25,192,2/2/2020,1,0,0
,Nepal,28.1667,84.25,193,2/3/2020,1,0,0
,Nepal,28.1667,84.25,194,2/4/2020,1,0,0
,Nepal,28.1667,84.25,195,2/5/2020,1,0,0
,Nepal,28.1667,84.25,196,2/6/2020,1,0,0
,Nepal,28.1667,84.25,197,2/7/2020,1,0,0
,Nepal,28.1667,84.25,198,2/8/2020,1,0,0
,Nepal,28.1667,84.25,199,2/9/2020,1,0,0
,Nepal,28.1667,84.25,200,2/10/2020,1,0,0
,Nepal,28.1667,84.25,201,2/11/2020,1,0,0
,Nepal,28.1667,84.25,202,2/12/2020,1,0,1
,Nepal,28.1667,84.25,203,2/13/2020,1,0,1
,Nepal,28.1667,84.25,204,2/14/2020,1,0,1
,Nepal,28.1667,84.25,205,2/15/2020,1,0,1
,Nepal,28.1667,84.25,206,2/16/2020,1,0,1
,Nepal,28.1667,84.25,207,2/17/2020,1,0,1
,Nepal,28.1667,84.25,208,2/18/2020,1,0,1
,Nepal,28.1667,84.25,209,2/19/2020,1,0,1
,Nepal,28.1667,84.25,210,2/20/2020,1,0,1
,Nepal,28.1667,84.25,211,2/21/2020,1,0,1
,Nepal,28.1667,84.25,212,2/22/2020,1,0,1
,Nepal,28.1667,84.25,213,2/23/2020,1,0,1
,Nepal,28.1667,84.25,214,2/24/2020,1,0,1
,Nepal,28.1667,84.25,215,2/25/2020,1,0,1
,Nepal,28.1667,84.25,216,2/26/2020,1,0,1
,Nepal,28.1667,84.25,217,2/27/2020,1,0,1
,Nepal,28.1667,84.25,218,2/28/2020,1,0,1
,Nepal,28.1667,84.25,219,2/29/2020,1,0,1
,Nepal,28.1667,84.25,220,3/1/2020,1,0,1
,Nepal,28.1667,84.25,221,3/2/2020,1,0,1
,Nepal,28.1667,84.25,222,3/3/2020,1,0,1
,Nepal,28.1667,84.25,223,3/4/2020,1,0,1
,Nepal,28.1667,84.25,224,3/5/2020,1,0,1
,Nepal,28.1667,84.25,225,3/6/2020,1,0,1
,Nepal,28.1667,84.25,226,3/7/2020,1,0,1
,Nepal,28.1667,84.25,227,3/8/2020,1,0,1
,Nepal,28.1667,84.25,228,3/9/2020,1,0,1
,Nepal,28.1667,84.25,229,3/10/2020,1,0,1
,Nepal,28.1667,84.25,230,3/11/2020,1,0,1
,Nepal,28.1667,84.25,231,3/12/2020,1,0,1
,Nepal,28.1667,84.25,232,3/13/2020,1,0,1
,Nepal,28.1667,84.25,233,3/14/2020,1,0,1
,Nepal,28.1667,84.25,234,3/15/2020,1,0,1
,Nepal,28.1667,84.25,235,3/16/2020,1,0,1
,Nepal,28.1667,84.25,236,3/17/2020,1,0,1
,Nepal,28.1667,84.25,237,3/18/2020,1,0,1
,Nepal,28.1667,84.25,238,3/19/2020,1,0,1
,Nepal,28.1667,84.25,239,3/20/2020,1,0,1
,Nepal,28.1667,84.25,240,3/21/2020,1,0,1
,Malaysia,2.5,112.5,241,1/22/2020,0,0,0
,Malaysia,2.5,112.5,242,1/23/2020,0,0,0
,Malaysia,2.5,112.5,243,1/24/2020,0,0,0
,Malaysia,2.5,112.5,244,1/25/2020,3,0,0
,Malaysia,2.5,112.5,245,1/26/2020,4,0,0
,Malaysia,2.5,112.5,246,1/27/2020,4,0,0
,Malaysia,2.5,112.5,247,1/28/2020,4,0,0
,Malaysia,2.5,112.5,248,1/29/2020,7,0,0
,Malaysia,2.5,112.5,249,1/30/2020,8,0,0
,Malaysia,2.5,112.5,250,1/31/2020,8,0,0
,Malaysia,2.5,112.5,251,2/1/2020,8,0,0
,Malaysia,2.5,112.5,252,2/2/2020,8,0,0
,Malaysia,2.5,112.5,253,2/3/2020,8,0,0
,Malaysia,2.5,112.5,254,2/4/2020,10,0,0
,Malaysia,2.5,112.5,255,2/5/2020,12,0,0
,Malaysia,2.5,112.5,256,2/6/2020,12,0,0
,Malaysia,2.5,112.5,257,2/7/2020,12,0,1
,Malaysia,2.5,112.5,258,2/8/2020,16,0,1
,Malaysia,2.5,112.5,259,2/9/2020,16,0,1
,Malaysia,2.5,112.5,260,2/10/2020,18,0,1
,Malaysia,2.5,112.5,261,2/11/2020,18,0,3
,Malaysia,2.5,112.5,262,2/12/2020,18,0,3
,Malaysia,2.5,112.5,263,2/13/2020,19,0,3
,Malaysia,2.5,112.5,264,2/14/2020,19,0,3
,Malaysia,2.5,112.5,265,2/15/2020,22,0,7
,Malaysia,2.5,112.5,266,2/16/2020,22,0,7
,Malaysia,2.5,112.5,267,2/17/2020,22,0,7
,Malaysia,2.5,112.5,268,2/18/2020,22,0,13
,Malaysia,2.5,112.5,269,2/19/2020,22,0,15
,Malaysia,2.5,112.5,270,2/20/2020,22,0,15
,Malaysia,2.5,112.5,271,2/21/2020,22,0,15
,Malaysia,2.5,112.5,272,2/22/2020,22,0,15
,Malaysia,2.5,112.5,273,2/23/2020,22,0,15
,Malaysia,2.5,112.5,274,2/24/2020,22,0,18
,Malaysia,2.5,112.5,275,2/25/2020,22,0,18
,Malaysia,2.5,112.5,276,2/26/2020,22,0,18
,Malaysia,2.5,112.5,277,2/27/2020,23,0,18
,Malaysia,2.5,112.5,278,2/28/2020,23,0,18
,Malaysia,2.5,112.5,279,2/29/2020,25,0,18
,Malaysia,2.5,112.5,280,3/1/2020,29,0,18
,Malaysia,2.5,112.5,281,3/2/2020,29,0,18
,Malaysia,2.5,112.5,282,3/3/2020,36,0,22
,Malaysia,2.5,112.5,283,3/4/2020,50,0,22
,Malaysia,2.5,112.5,284,3/5/2020,50,0,22
,Malaysia,2.5,112.5,285,3/6/2020,83,0,22
,Malaysia,2.5,112.5,286,3/7/2020,93,0,23
,Malaysia,2.5,112.5,287,3/8/2020,99,0,24
,Malaysia,2.5,112.5,288,3/9/2020,117,0,24
,Malaysia,2.5,112.5,289,3/10/2020,129,0,24
,Malaysia,2.5,112.5,290,3/11/2020,149,0,26
,Malaysia,2.5,112.5,291,3/12/2020,149,0,26
,Malaysia,2.5,112.5,292,3/13/2020,197,0,26
,Malaysia,2.5,112.5,293,3/14/2020,238,0,35
,Malaysia,2.5,112.5,294,3/15/2020,428,0,42
,Malaysia,2.5,112.5,295,3/16/2020,566,0,42
,Malaysia,2.5,112.5,296,3/17/2020,673,2,49
,Malaysia,2.5,112.5,297,3/18/2020,790,2,60
,Malaysia,2.5,112.5,298,3/19/2020,900,2,75
,Malaysia,2.5,112.5,299,3/20/2020,1030,3,87
,Malaysia,2.5,112.5,300,3/21/2020,1183,4,114
British Columbia,Canada,49.2827,-123.1207,301,1/22/2020,0,0,0
British Columbia,Canada,49.2827,-123.1207,302,1/23/2020,0,0,0
British Columbia,Canada,49.2827,-123.1207,303,1/24/2020,0,0,0
British Columbia,Canada,49.2827,-123.1207,304,1/25/2020,0,0,0
British Columbia,Canada,49.2827,-123.1207,305,1/26/2020,0,0,0
British Columbia,Canada,49.2827,-123.1207,306,1/27/2020,0,0,0
British Columbia,Canada,49.2827,-123.1207,307,1/28/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,308,1/29/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,309,1/30/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,310,1/31/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,311,2/1/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,312,2/2/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,313,2/3/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,314,2/4/2020,1,0,0
British Columbia,Canada,49.2827,-123.1207,315,2/5/2020,2,0,0
British Columbia,Canada,49.2827,-123.1207,316,2/6/2020,2,0,0
British Columbia,Canada,49.2827,-123.1207,317,2/7/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,318,2/8/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,319,2/9/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,320,2/10/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,321,2/11/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,322,2/12/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,323,2/13/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,324,2/14/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,325,2/15/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,326,2/16/2020,4,0,0
British Columbia,Canada,49.2827,-123.1207,327,2/17/2020,5,0,0
British Columbia,Canada,49.2827,-123.1207,328,2/18/2020,5,0,0
British Columbia,Canada,49.2827,-123.1207,329,2/19/2020,5,0,0
British Columbia,Canada,49.2827,-123.1207,330,2/20/2020,5,0,0
British Columbia,Canada,49.2827,-123.1207,331,2/21/2020,6,0,0
British Columbia,Canada,49.2827,-123.1207,332,2/22/2020,6,0,0
British Columbia,Canada,49.2827,-123.1207,333,2/23/2020,6,0,0
British Columbia,Canada,49.2827,-123.1207,334,2/24/2020,6,0,0
British Columbia,Canada,49.2827,-123.1207,335,2/25/2020,7,0,0
British Columbia,Canada,49.2827,-123.1207,336,2/26/2020,7,0,0
British Columbia,Canada,49.2827,-123.1207,337,2/27/2020,7,0,3
British Columbia,Canada,49.2827,-123.1207,338,2/28/2020,7,0,3
British Columbia,Canada,49.2827,-123.1207,339,2/29/2020,8,0,3
British Columbia,Canada,49.2827,-123.1207,340,3/1/2020,8,0,3
British Columbia,Canada,49.2827,-123.1207,341,3/2/2020,8,0,3
British Columbia,Canada,49.2827,-123.1207,342,3/3/2020,9,0,3
British Columbia,Canada,49.2827,-123.1207,343,3/4/2020,12,0,3
British Columbia,Canada,49.2827,-123.1207,344,3/5/2020,13,0,3
British Columbia,Canada,49.2827,-123.1207,345,3/6/2020,21,0,3
British Columbia,Canada,49.2827,-123.1207,346,3/7/2020,21,0,4
British Columbia,Canada,49.2827,-123.1207,347,3/8/2020,27,0,4
British Columbia,Canada,49.2827,-123.1207,348,3/9/2020,32,1,4
British Columbia,Canada,49.2827,-123.1207,349,3/10/2020,32,1,4
British Columbia,Canada,49.2827,-123.1207,350,3/11/2020,39,1,4
British Columbia,Canada,49.2827,-123.1207,351,3/12/2020,46,1,4
British Columbia,Canada,49.2827,-123.1207,352,3/13/2020,64,1,4
British Columbia,Canada,49.2827,-123.1207,353,3/14/2020,64,1,4
British Columbia,Canada,49.2827,-123.1207,354,3/15/2020,73,1,4
British Columbia,Canada,49.2827,-123.1207,355,3/16/2020,103,4,4
British Columbia,Canada,49.2827,-123.1207,356,3/17/2020,103,4,4
British Columbia,Canada,49.2827,-123.1207,357,3/18/2020,186,7,4
British Columbia,Canada,49.2827,-123.1207,358,3/19/2020,231,7,4
British Columbia,Canada,49.2827,-123.1207,359,3/20/2020,271,8,4
British Columbia,Canada,49.2827,-123.1207,360,3/21/2020,424,10,4
New South Wales,Australia,-33.8688,151.2093,361,1/22/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,362,1/23/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,363,1/24/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,364,1/25/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,365,1/26/2020,3,0,0
New South Wales,Australia,-33.8688,151.2093,366,1/27/2020,4,0,0
New South Wales,Australia,-33.8688,151.2093,367,1/28/2020,4,0,0
New South Wales,Australia,-33.8688,151.2093,368,1/29/2020,4,0,0
New South Wales,Australia,-33.8688,151.2093,369,1/30/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,370,1/31/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,371,2/1/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,372,2/2/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,373,2/3/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,374,2/4/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,375,2/5/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,376,2/6/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,377,2/7/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,378,2/8/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,379,2/9/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,380,2/10/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,381,2/11/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,382,2/12/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,383,2/13/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,384,2/14/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,385,2/15/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,386,2/16/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,387,2/17/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,388,2/18/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,389,2/19/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,390,2/20/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,391,2/21/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,392,2/22/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,393,2/23/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,394,2/24/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,395,2/25/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,396,2/26/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,397,2/27/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,398,2/28/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,399,2/29/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,400,3/1/2020,6,0,4
New South Wales,Australia,-33.8688,151.2093,401,3/2/2020,6,0,4
New South Wales,Australia,-33.8688,151.2093,402,3/3/2020,13,0,4
New South Wales,Australia,-33.8688,151.2093,403,3/4/2020,22,1,4
New South Wales,Australia,-33.8688,151.2093,404,3/5/2020,22,1,4
New South Wales,Australia,-33.8688,151.2093,405,3/6/2020,26,1,4
New South Wales,Australia,-33.8688,151.2093,406,3/7/2020,28,1,4
New South Wales,Australia,-33.8688,151.2093,407,3/8/2020,38,2,4
New South Wales,Australia,-33.8688,151.2093,408,3/9/2020,48,2,4
New South Wales,Australia,-33.8688,151.2093,409,3/10/2020,55,2,4
New South Wales,Australia,-33.8688,151.2093,410,3/11/2020,65,2,4
New South Wales,Australia,-33.8688,151.2093,411,3/12/2020,65,2,4
New South Wales,Australia,-33.8688,151.2093,412,3/13/2020,92,2,4
New South Wales,Australia,-33.8688,151.2093,413,3/14/2020,112,2,4
New South Wales,Australia,-33.8688,151.2093,414,3/15/2020,134,2,4
New South Wales,Australia,-33.8688,151.2093,415,3/16/2020,171,2,4
New South Wales,Australia,-33.8688,151.2093,416,3/17/2020,210,4,4
New South Wales,Australia,-33.8688,151.2093,417,3/18/2020,267,5,4
New South Wales,Australia,-33.8688,151.2093,418,3/19/2020,307,5,4
New South Wales,Australia,-33.8688,151.2093,419,3/20/2020,353,6,4
New South Wales,Australia,-33.8688,151.2093,420,3/21/2020,436,6,4
Victoria,Australia,-37.8136,144.9631,421,1/22/2020,0,0,0
Victoria,Australia,-37.8136,144.9631,422,1/23/2020,0,0,0
Victoria,Australia,-37.8136,144.9631,423,1/24/2020,0,0,0
Victoria,Australia,-37.8136,144.9631,424,1/25/2020,0,0,0
Victoria,Australia,-37.8136,144.9631,425,1/26/2020,1,0,0
Victoria,Australia,-37.8136,144.9631,426,1/27/2020,1,0,0
Victoria,Australia,-37.8136,144.9631,427,1/28/2020,1,0,0
Victoria,Australia,-37.8136,144.9631,428,1/29/2020,1,0,0
Victoria,Australia,-37.8136,144.9631,429,1/30/2020,2,0,0
Victoria,Australia,-37.8136,144.9631,430,1/31/2020,3,0,0
Victoria,Australia,-37.8136,144.9631,431,2/1/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,432,2/2/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,433,2/3/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,434,2/4/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,435,2/5/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,436,2/6/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,437,2/7/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,438,2/8/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,439,2/9/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,440,2/10/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,441,2/11/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,442,2/12/2020,4,0,0
Victoria,Australia,-37.8136,144.9631,443,2/13/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,444,2/14/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,445,2/15/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,446,2/16/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,447,2/17/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,448,2/18/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,449,2/19/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,450,2/20/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,451,2/21/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,452,2/22/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,453,2/23/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,454,2/24/2020,4,0,4
Victoria,Australia,-37.8136,144.9631,455,2/25/2020,4,0,4
